gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TotalServices,ChargePerService,ChargesTenureRatio,TotalChargesExpected,ChargesGap,IsNewCustomer,IsLoyalCustomer,TenureScore,IsMonthToMonth,IsElectronicCheck,NoOnlineSecurity,NoTechSupport,HighRiskProfile,ChurnProbability,ActualChurn,RiskTier
0,0,1,0,26,1,0,0,0,2,0,2,2,2,0,1,2,73.05,1959.5,5.0,12.174999999999999,2.7055555555555553,1899.3,-60.200000000000045,0,0,3,1,1,1,0,1,0.17335708,0,Low Risk
1,0,0,1,6,1,2,2,1,1,1,1,1,1,0,0,3,26.35,184.05,2.0,8.783333333333333,3.7642857142857147,158.10000000000002,-25.94999999999999,1,0,0,1,0,0,0,0,0.17328511,0,Low Risk
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,19.45,232.1,1.0,9.725,1.3892857142857142,252.85,20.75,0,0,2,1,0,0,0,0,0.17325273,0,Low Risk
0,1,1,0,26,1,0,0,0,0,2,0,0,2,1,0,3,60.7,1597.4,3.0,15.175,2.2481481481481485,1578.2,-19.200000000000045,0,0,3,0,0,1,1,0,0.17235725,0,Low Risk
1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,38.0,1.0,10.0,6.666666666666667,40.0,2.0,1,0,0,1,0,0,0,0,0.17231701,0,Low Risk
1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6,6.0,11.457142857142857,1.8227272727272728,3448.6,-133.0,0,0,3,0,1,0,1,0,0.17067349,0,Low Risk
0,1,1,0,56,1,2,1,2,2,2,2,0,0,1,0,2,95.65,5471.75,6.0,13.664285714285715,1.6780701754385965,5356.400000000001,-115.34999999999945,0,1,4,0,1,0,0,0,0.16706733,0,Low Risk
0,0,1,1,40,1,2,2,1,1,1,1,1,1,0,1,2,26.2,1077.5,2.0,8.733333333333333,0.6390243902439025,1048.0,-29.5,0,0,3,1,1,0,0,0,0.16568002,0,Low Risk
1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,19.8,342.3,1.0,9.9,1.0421052631578949,356.40000000000003,14.100000000000023,0,0,2,0,0,0,0,0,0.16502975,0,Low Risk
1,0,0,0,26,1,0,0,2,0,0,2,2,2,1,0,0,75.0,1908.35,5.0,12.5,2.7777777777777777,1950.0,41.65000000000009,0,0,3,0,0,0,0,0,0.16456912,0,Low Risk
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,1013.6,2.0,8.283333333333333,0.5522222222222223,1093.4,79.80000000000007,0,0,3,0,1,0,0,0,0.16413765,0,Low Risk
0,1,0,0,44,1,0,0,0,0,2,2,2,2,1,0,0,74.85,3268.05,5.0,12.475,1.663333333333333,3293.3999999999996,25.349999999999454,0,0,3,0,0,1,0,0,0.16382553,0,Low Risk
0,1,1,0,66,1,2,0,0,2,2,0,2,2,2,1,0,80.55,5265.1,6.0,11.507142857142856,1.2022388059701492,5316.3,51.19999999999982,0,1,4,0,0,1,1,0,0.16133495,1,Low Risk
0,1,1,0,56,1,2,0,2,2,2,2,0,0,1,1,1,68.45,4014.0,6.0,9.778571428571428,1.2008771929824562,3833.2000000000003,-180.79999999999973,0,1,4,0,0,0,0,0,0.16083275,0,Low Risk
1,0,1,0,55,0,1,0,0,0,2,2,2,2,0,1,0,54.55,2978.3,4.0,10.91,0.9741071428571428,3000.25,21.949999999999818,0,1,4,1,0,1,0,0,0.16027234,1,Low Risk
0,0,1,0,71,1,2,1,0,2,2,0,2,2,2,1,0,105.15,7555.0,6.0,15.021428571428572,1.4604166666666667,7465.650000000001,-89.34999999999945,0,1,4,0,0,1,1,0,0.15997016,0,Low Risk
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,41.85,1.0,10.175,6.783333333333334,40.7,-1.1499999999999986,1,0,0,1,0,0,0,0,0.1591896,0,Low Risk
1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,1400.55,3.0,13.9125,2.226,1335.6,-64.95000000000005,0,0,2,1,0,0,1,0,0.15765437,1,Low Risk
0,0,1,1,51,1,2,1,2,0,0,2,2,0,1,1,3,95.15,5000.05,5.0,15.858333333333334,1.8298076923076925,4852.650000000001,-147.39999999999964,0,1,4,0,0,0,0,0,0.15704402,0,Low Risk
0,0,1,1,61,1,2,1,2,2,2,0,0,2,1,1,1,100.7,6018.65,6.0,14.385714285714286,1.6241935483870968,6142.7,124.05000000000018,0,1,4,0,0,0,1,0,0.15645356,0,Low Risk
1,0,1,0,64,1,2,0,2,0,0,0,2,0,1,1,1,66.15,4392.5,4.0,13.23,1.0176923076923077,4233.6,-158.89999999999964,0,1,4,0,0,0,1,0,0.15586674,0,Low Risk
0,1,0,0,45,1,2,0,2,0,0,2,0,2,0,1,2,70.05,3062.45,5.0,11.674999999999999,1.5228260869565218,3152.25,89.80000000000018,0,0,3,1,1,0,0,0,0.15398343,0,Low Risk
1,0,1,1,26,1,0,1,0,0,0,0,0,2,1,0,0,78.95,2034.25,2.0,26.316666666666666,2.924074074074074,2052.7000000000003,18.450000000000273,0,0,3,0,0,1,1,0,0.15355778,0,Low Risk
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.45,42.45,1.0,10.225,6.816666666666666,40.9,-1.5500000000000043,1,0,0,1,0,0,0,0,0.15322874,0,Low Risk
1,0,1,1,67,1,2,0,2,2,2,2,0,0,1,1,1,69.35,4653.25,6.0,9.907142857142857,1.0198529411764705,4646.45,-6.800000000000182,0,1,4,0,0,0,0,0,0.1532185,0,Low Risk
1,0,1,0,37,1,2,0,2,0,2,0,2,2,1,0,3,79.25,2911.8,6.0,11.321428571428571,2.085526315789474,2932.25,20.449999999999818,0,0,3,0,0,0,1,0,0.15313476,0,Low Risk
0,1,1,0,62,1,2,1,0,2,2,0,2,0,1,1,1,97.95,5936.55,5.0,16.325,1.5547619047619048,6072.900000000001,136.35000000000036,0,1,4,0,0,1,1,0,0.1521139,0,Low Risk
0,1,0,0,46,1,2,0,0,0,2,2,0,2,1,1,1,69.1,3255.35,5.0,11.516666666666666,1.4702127659574467,3178.6,-76.75,0,0,3,0,0,1,0,0,0.15100868,0,Low Risk
1,0,1,0,68,1,0,1,0,2,0,2,2,2,1,1,2,100.3,6754.35,5.0,16.716666666666665,1.453623188405797,6820.4,66.04999999999927,0,1,4,0,1,1,0,0,0.15088229,0,Low Risk
1,1,0,0,69,1,2,0,2,0,2,2,0,2,2,0,1,74.1,5031.0,6.0,10.585714285714285,1.0585714285714285,5112.9,81.89999999999964,0,1,4,0,0,0,0,0,0.15041067,0,Low Risk
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.65,67.55,1.0,9.825,3.9299999999999997,78.6,11.049999999999997,1,0,0,1,0,0,0,0,0.14933157,0,Low Risk
0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,2169.4,2.0,16.733333333333334,1.1409090909090909,2158.6,-10.800000000000182,0,0,3,1,0,1,1,0,0.14849915,0,Low Risk
0,0,0,0,25,0,1,0,0,0,2,2,2,2,1,0,2,54.2,1423.15,4.0,10.84,2.0846153846153848,1355.0,-68.15000000000009,0,0,3,0,1,1,0,0,0.14794865,0,Low Risk
1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,7839.85,8.0,12.899999999999999,1.7073529411764705,7778.7,-61.150000000000546,0,1,4,0,0,0,0,0,0.1451228,0,Low Risk
1,0,1,0,49,0,1,0,0,2,0,0,2,2,2,0,1,49.65,2409.9,3.0,12.4125,0.993,2432.85,22.949999999999818,0,1,4,0,0,1,1,0,0.14476098,0,Low Risk
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,19.0,348.8,1.0,9.5,1.0,342.0,-6.800000000000011,0,0,2,1,1,0,0,0,0.14281493,0,Low Risk
0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45,5.0,15.883333333333333,1.643103448275862,5432.099999999999,-135.35000000000036,0,1,4,1,0,1,0,0,0.14258042,0,Low Risk
0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,7349.35,6.0,14.921428571428573,1.4711267605633804,7311.5,-37.850000000000364,0,1,4,0,0,1,0,0,0.14209339,0,Low Risk
1,0,1,1,39,1,0,0,2,2,2,0,0,0,1,0,2,59.8,2343.85,4.0,11.959999999999999,1.4949999999999999,2332.2,-11.650000000000091,0,0,3,0,1,0,1,0,0.14138182,0,Low Risk
0,0,1,1,30,0,1,0,0,0,0,2,2,2,0,0,1,51.2,1561.5,3.0,12.8,1.6516129032258065,1536.0,-25.5,0,0,3,1,0,1,0,0,0.1411127,1,Low Risk
1,0,1,1,37,0,1,0,2,0,2,2,0,0,1,1,2,40.2,1525.35,3.0,10.05,1.0578947368421054,1487.4,-37.94999999999982,0,0,3,0,1,0,0,0,0.14010592,0,Low Risk
1,0,1,1,49,1,0,0,2,2,0,2,0,0,0,0,1,59.6,2970.3,4.0,11.92,1.192,2920.4,-49.90000000000009,0,1,4,1,0,0,0,0,0.13893025,0,Low Risk
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,2,19.9,57.4,1.0,9.95,6.633333333333333,39.8,-17.6,1,0,0,1,1,0,0,0,0.13725066,0,Low Risk
1,0,0,0,62,1,2,1,2,2,0,0,0,2,1,1,0,92.3,5731.45,5.0,15.383333333333333,1.465079365079365,5722.599999999999,-8.850000000000364,0,1,4,0,0,0,1,0,0.13491392,0,Low Risk
0,0,0,0,50,1,2,0,2,0,2,2,2,2,1,1,1,82.5,4179.1,7.0,10.3125,1.6176470588235294,4125.0,-54.100000000000364,0,1,4,0,0,0,0,0,0.13487412,0,Low Risk
0,1,1,0,61,1,2,1,2,2,2,2,0,0,0,1,1,94.2,5895.45,6.0,13.457142857142857,1.5193548387096774,5746.2,-149.25,0,1,4,1,0,0,0,0,0.13422692,0,Low Risk
1,0,1,0,47,1,2,2,1,1,1,1,1,1,0,0,2,25.4,1139.2,2.0,8.466666666666667,0.5291666666666667,1193.8,54.59999999999991,0,0,3,1,1,0,0,0,0.13390583,0,Low Risk
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.7,260.9,1.0,9.85,1.5153846153846153,236.39999999999998,-24.5,0,0,1,0,0,0,0,0,0.13361037,0,Low Risk
0,0,1,0,37,1,0,2,1,1,1,1,1,1,0,0,0,19.5,805.2,1.0,9.75,0.5131578947368421,721.5,-83.70000000000005,0,0,3,1,0,0,0,0,0.13334903,0,Low Risk
1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,0,72.95,5265.55,6.0,10.421428571428573,1.0274647887323944,5106.5,-159.05000000000018,0,1,4,0,0,1,0,0,0.13308841,0,Low Risk
0,0,0,0,39,1,0,0,2,0,0,0,0,0,1,1,2,47.85,1886.4,2.0,15.950000000000001,1.19625,1866.15,-20.25,0,0,3,0,1,0,1,0,0.13259502,0,Low Risk
1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1124.2,1.0,9.875,0.3185483870967742,1204.75,80.54999999999995,0,1,4,0,0,0,0,0,0.13134575,0,Low Risk
1,0,1,0,63,1,0,0,2,2,0,2,2,0,1,0,1,70.8,4448.8,5.0,11.799999999999999,1.10625,4460.4,11.599999999999454,0,1,4,0,0,0,0,0,0.13067424,0,Low Risk
0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1815.0,2.0,17.016666666666666,1.3797297297297297,1837.8,22.799999999999955,0,0,3,1,0,0,1,0,0.13048851,0,Low Risk
1,0,1,1,57,1,0,2,1,1,1,1,1,1,1,0,3,19.4,1061.6,1.0,9.7,0.33448275862068966,1105.8,44.200000000000045,0,1,4,0,0,0,0,0,0.1295712,0,Low Risk
0,0,0,0,44,1,2,0,0,0,0,0,0,0,0,1,3,50.15,2139.1,2.0,16.716666666666665,1.1144444444444443,2206.6,67.5,0,0,3,1,0,1,1,0,0.12923127,0,Low Risk
1,0,1,1,64,1,0,0,2,0,2,0,2,2,1,1,1,73.05,4688.65,5.0,12.174999999999999,1.1238461538461537,4675.2,-13.449999999999818,0,1,4,0,0,0,1,0,0.12851316,0,Low Risk
0,0,0,0,31,1,2,0,2,0,2,2,0,0,0,0,1,65.25,1994.3,5.0,10.875,2.0390625,2022.75,28.450000000000045,0,0,3,1,0,0,0,0,0.12683019,1,Low Risk
1,0,0,0,35,1,0,1,2,0,0,2,0,2,1,1,2,89.2,3251.3,4.0,17.84,2.477777777777778,3122.0,-129.30000000000018,0,0,3,0,1,0,0,0,0.12519424,0,Low Risk
0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,19.9,173.15,1.0,9.95,2.4875,139.29999999999998,-33.85000000000002,0,0,1,0,0,0,0,0,0.12489066,0,Low Risk
0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3836.3,8.0,12.31111111111111,3.0777777777777775,3878.0,41.69999999999982,0,0,3,0,0,0,0,0,0.124678046,0,Low Risk
1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,1,76.1,5264.25,6.0,10.87142857142857,1.0718309859154929,5327.0,62.75,0,1,4,0,0,1,0,0,0.123278804,0,Low Risk
1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,2044.75,5.0,11.733333333333334,2.270967741935484,2112.0,67.25,0,0,3,0,1,0,0,0,0.12311642,0,Low Risk
1,0,1,0,61,1,2,0,0,2,2,0,2,2,1,1,2,79.8,4914.8,6.0,11.4,1.2870967741935484,4867.8,-47.0,0,1,4,0,1,1,1,0,0.12223145,0,Low Risk
1,0,1,1,44,1,0,0,0,2,2,2,0,0,0,1,3,61.9,2924.05,4.0,12.379999999999999,1.3755555555555554,2723.6,-200.45000000000027,0,0,3,1,0,1,0,0,0.12147209,0,Low Risk
0,0,1,0,50,1,2,0,0,0,2,0,2,2,1,0,0,75.7,3876.2,5.0,12.616666666666667,1.4843137254901961,3785.0,-91.19999999999982,0,1,4,0,0,1,1,0,0.120274246,0,Low Risk
0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,6.0,11.235714285714286,1.5125000000000002,4011.15,60.30000000000018,0,1,4,0,0,1,0,0,0.120063305,0,Low Risk
0,0,1,1,46,1,0,1,0,0,2,2,0,2,1,0,0,90.95,4236.6,4.0,18.19,1.9351063829787234,4183.7,-52.900000000000546,0,0,3,0,0,1,0,0,0.11875649,0,Low Risk
0,0,1,0,48,1,0,0,0,2,2,0,0,2,1,1,2,65.65,3094.65,4.0,13.13,1.3397959183673471,3151.2000000000003,56.55000000000018,0,1,3,0,1,1,1,0,0.117885344,0,Low Risk
1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,1296.8,3.0,13.575,2.088461538461538,1357.5,60.700000000000045,0,0,3,1,1,0,0,0,0.11651291,0,Low Risk
1,0,1,0,40,1,0,0,0,2,0,0,0,0,0,1,3,50.15,2058.5,2.0,16.716666666666665,1.223170731707317,2006.0,-52.5,0,0,3,1,0,1,1,0,0.11571909,0,Low Risk
0,0,0,0,15,0,1,0,2,2,2,2,0,0,1,0,3,45.9,693.45,4.0,9.18,2.86875,688.5,-4.9500000000000455,0,0,2,0,0,0,0,0,0.11509895,0,Low Risk
1,0,1,1,29,1,0,0,2,0,0,0,0,2,0,1,3,60.2,1834.15,3.0,15.05,2.006666666666667,1745.8000000000002,-88.34999999999991,0,0,3,1,0,0,1,0,0.115065254,0,Low Risk
1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,0,3,54.5,2301.15,3.0,13.625,1.2674418604651163,2289.0,-12.150000000000091,0,0,3,1,0,0,1,0,0.113277785,0,Low Risk
1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,1068.15,1.0,10.1,0.37407407407407406,1070.6,2.449999999999818,0,1,4,0,0,0,0,0,0.11203271,0,Low Risk
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,7843.55,8.0,12.766666666666667,1.665217391304348,7813.200000000001,-30.349999999999454,0,1,4,0,0,0,0,0,0.11199261,0,Low Risk
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,1.0,9.975,3.9899999999999998,79.8,20.549999999999997,1,0,0,1,0,0,0,0,0.11150999,0,Low Risk
1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.7,117.8,1.0,9.85,3.94,78.8,-39.0,1,0,0,0,0,0,0,0,0.109959364,0,Low Risk
0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,2.0,11.616666666666667,0.9418918918918919,1254.6000000000001,-12.599999999999909,0,0,3,1,0,1,0,0,0.10955939,0,Low Risk
1,0,0,0,27,1,0,0,2,0,0,2,0,0,0,0,3,53.45,1461.45,3.0,13.3625,1.9089285714285715,1443.15,-18.299999999999955,0,0,3,1,0,0,0,0,0.10868591,0,Low Risk
0,0,1,0,58,1,2,0,2,0,0,2,0,2,1,1,2,68.4,3972.25,5.0,11.4,1.1593220338983052,3967.2000000000003,-5.049999999999727,0,1,4,0,1,0,0,0,0.10834343,0,Low Risk
0,0,0,0,57,1,2,1,2,2,0,2,0,0,0,1,0,87.55,4884.85,5.0,14.591666666666667,1.5094827586206896,4990.349999999999,105.49999999999909,0,1,4,1,0,0,0,0,0.10821796,0,Low Risk
0,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,7279.35,7.0,13.78125,1.5978260869565217,7497.0,217.64999999999964,0,1,4,0,0,0,0,0,0.1071423,0,Low Risk
1,0,0,1,41,1,0,0,2,2,2,0,2,0,1,0,3,70.2,2894.55,5.0,11.700000000000001,1.6714285714285715,2878.2000000000003,-16.34999999999991,0,0,3,0,0,0,1,0,0.10651586,0,Low Risk
0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3715.65,4.0,14.030000000000001,1.2754545454545456,3788.1000000000004,72.45000000000027,0,1,4,0,0,1,1,0,0.10442594,1,Low Risk
1,1,0,0,67,1,0,1,2,2,0,2,2,2,2,1,2,105.05,7171.7,6.0,15.007142857142856,1.5448529411764707,7038.349999999999,-133.35000000000036,0,1,4,0,1,0,0,0,0.10289066,0,Low Risk
0,0,0,0,45,1,2,1,2,2,0,0,0,2,1,0,0,96.75,4442.75,5.0,16.125,2.1032608695652173,4353.75,-89.0,0,0,3,0,0,0,1,0,0.10272051,0,Low Risk
0,0,0,0,39,1,0,1,0,0,2,2,0,0,2,1,2,80.45,3201.55,3.0,20.1125,2.01125,3137.55,-64.0,0,0,3,0,1,1,0,0,0.102557495,1,Low Risk
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.1,223.6,1.0,10.05,1.5461538461538462,241.20000000000002,17.600000000000023,0,0,1,1,0,0,0,0,0.10233679,0,Low Risk
1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,94.1,5638.3,5.0,15.683333333333332,1.5177419354838708,5740.099999999999,101.79999999999927,0,1,4,0,1,1,0,0,0.10096327,1,Low Risk
0,0,0,1,16,1,0,2,1,1,1,1,1,1,1,1,0,19.3,360.35,1.0,9.65,1.1352941176470588,308.8,-51.55000000000001,0,0,2,0,0,0,0,0,0.1007892,0,Low Risk
1,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,2,99.4,7285.7,5.0,16.566666666666666,1.3616438356164384,7156.8,-128.89999999999964,0,1,4,0,1,1,1,0,0.10061413,0,Low Risk
1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,19.7,675.6,1.0,9.85,0.5628571428571428,669.8,-5.800000000000068,0,0,3,1,0,0,0,0,0.10052431,0,Low Risk
0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,73.85,3581.4,6.0,10.549999999999999,1.5071428571428571,3544.7999999999997,-36.600000000000364,0,1,3,0,0,1,0,0,0.099765725,0,Low Risk
0,0,1,0,64,1,0,1,2,0,2,0,2,2,2,1,0,99.0,6375.8,5.0,16.5,1.523076923076923,6336.0,-39.80000000000018,0,1,4,0,0,0,1,0,0.09930282,0,Low Risk
1,0,1,0,64,1,2,0,0,2,0,2,0,2,1,1,3,70.15,4480.7,5.0,11.691666666666668,1.0792307692307692,4489.6,8.900000000000546,0,1,4,0,0,1,0,0,0.09882972,0,Low Risk
1,0,1,1,13,1,2,2,1,1,1,1,1,1,1,0,0,24.5,343.6,2.0,8.166666666666666,1.75,318.5,-25.100000000000023,0,0,2,0,0,0,0,0,0.09806732,0,Low Risk
0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,2.0,8.049999999999999,0.7102941176470587,796.9499999999999,-3.3500000000000227,0,0,3,0,0,0,0,0,0.09716472,0,Low Risk
0,1,0,0,46,1,0,1,0,2,2,0,2,0,1,1,0,91.3,4126.35,4.0,18.259999999999998,1.9425531914893617,4199.8,73.44999999999982,0,0,3,0,0,1,1,0,0.096807666,0,Low Risk
1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,5125.75,5.0,14.975,1.5228813559322032,5211.299999999999,85.54999999999927,0,1,4,0,0,0,0,0,0.09614292,0,Low Risk
1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,81.15,4126.2,7.0,10.14375,1.560576923076923,4138.650000000001,12.450000000000728,0,1,4,0,0,0,0,0,0.0957238,0,Low Risk
1,1,1,0,29,1,0,1,2,0,2,0,0,2,1,0,0,90.1,2656.7,4.0,18.02,3.003333333333333,2612.8999999999996,-43.80000000000018,0,0,3,0,0,0,1,0,0.09543246,0,Low Risk
1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,19.65,169.75,1.0,9.825,2.183333333333333,157.2,-12.550000000000011,0,0,1,1,0,0,0,0,0.09481021,0,Low Risk
1,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.6,414.95,1.0,10.3,1.03,391.40000000000003,-23.549999999999955,0,0,2,1,0,0,0,0,0.094266824,0,Low Risk
0,0,0,0,48,1,0,0,2,0,2,2,0,0,1,1,1,60.35,2896.4,4.0,12.07,1.2316326530612245,2896.8,0.40000000000009095,0,1,3,0,0,0,0,0,0.093941905,1,Low Risk
0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2832.75,2.0,16.849999999999998,0.9026785714285713,2780.25,-52.5,0,1,4,1,0,0,1,0,0.09381908,0,Low Risk
1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,5.0,9.983333333333333,1.274468085106383,2755.4,-61.25,0,0,3,0,0,1,0,0,0.093783736,1,Low Risk
0,0,1,0,59,1,2,0,0,2,0,2,2,2,1,1,2,80.1,4693.2,6.0,11.442857142857141,1.335,4725.9,32.69999999999982,0,1,4,0,1,1,0,0,0.09273922,0,Low Risk
0,1,1,0,60,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6925.9,8.0,12.894444444444444,1.9024590163934425,6963.0,37.100000000000364,0,1,4,0,0,0,0,0,0.09176396,0,Low Risk
0,0,1,1,61,1,2,0,2,2,0,0,0,0,0,0,2,59.8,3641.5,4.0,11.959999999999999,0.964516129032258,3647.7999999999997,6.299999999999727,0,1,4,1,1,0,1,0,0.090116896,0,Low Risk
1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1930.9,4.0,10.629999999999999,1.4763888888888888,1860.25,-70.65000000000009,0,0,3,0,0,0,1,0,0.08886717,0,Low Risk
0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,3533.6,1.0,35.175,1.3794117647058823,3517.4999999999995,-16.100000000000364,0,1,4,0,0,1,1,0,0.08868589,0,Low Risk
1,0,0,0,41,1,2,2,1,1,1,1,1,1,0,1,0,25.25,996.45,2.0,8.416666666666666,0.6011904761904762,1035.25,38.799999999999955,0,0,3,1,0,0,0,0,0.08859112,0,Low Risk
1,0,0,0,25,1,0,1,0,0,2,2,2,2,2,0,0,99.3,2513.5,5.0,16.55,3.819230769230769,2482.5,-31.0,0,0,3,0,0,1,0,0,0.08849643,0,Low Risk
1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,84.25,3539.25,4.0,16.85,1.9147727272727273,3622.75,83.5,0,0,3,0,0,0,0,0,0.08839662,0,Low Risk
0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,39.7,692.35,3.0,9.925,2.646666666666667,555.8000000000001,-136.54999999999995,0,0,2,0,0,0,0,0,0.08813985,0,Low Risk
0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,20.6,233.9,1.0,10.3,1.7166666666666668,226.60000000000002,-7.299999999999983,0,0,1,0,0,0,0,0,0.088130206,0,Low Risk
0,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,0,105.4,6794.75,6.0,15.057142857142859,1.6215384615384616,6745.6,-49.149999999999636,0,1,4,0,0,1,0,0,0.08812467,0,Low Risk
1,1,1,1,71,1,2,0,0,2,2,2,0,2,1,1,0,72.9,5139.65,6.0,10.414285714285715,1.0125000000000002,5175.900000000001,36.25000000000091,0,1,4,0,0,1,0,0,0.08795974,0,Low Risk
0,0,0,0,23,1,0,0,0,2,2,0,0,0,1,0,0,55.8,1327.85,3.0,13.95,2.3249999999999997,1283.3999999999999,-44.450000000000045,0,0,2,0,0,1,1,0,0.08734037,0,Low Risk
0,0,1,1,64,1,2,1,2,2,0,2,2,2,2,0,0,110.3,6997.3,7.0,13.7875,1.696923076923077,7059.2,61.899999999999636,0,1,4,0,0,0,0,0,0.0856925,0,Low Risk
0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.6,93.45,1.0,9.8,3.9200000000000004,78.4,-15.049999999999997,1,0,0,1,0,0,0,0,0.0852819,0,Low Risk
0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1049.6,1.0,9.925,0.36759259259259264,1052.0500000000002,2.450000000000273,0,1,4,0,0,0,0,0,0.08460361,0,Low Risk
0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,19.25,180.3,1.0,9.625,1.6041666666666667,211.75,31.44999999999999,0,0,1,1,0,0,0,0,0.08392107,1,Low Risk
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.65,155.9,1.0,10.325,2.58125,144.54999999999998,-11.350000000000023,0,0,1,1,0,0,0,0,0.08389777,0,Low Risk
1,0,1,1,67,1,0,0,2,2,2,0,2,2,2,0,1,81.35,5398.6,6.0,11.62142857142857,1.1963235294117647,5450.45,51.849999999999454,0,1,4,0,0,0,1,0,0.08388815,0,Low Risk
1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,8564.75,8.0,12.916666666666666,1.6145833333333333,8253.75,-311.0,0,1,4,0,1,0,0,0,0.08277649,0,Low Risk
1,0,1,1,70,0,1,0,0,2,2,2,2,2,1,0,2,60.35,4138.7,5.0,10.058333333333334,0.85,4224.5,85.80000000000018,0,1,4,0,1,1,0,0,0.082729414,0,Low Risk
0,0,1,1,41,0,1,0,2,0,2,0,0,0,1,0,1,35.4,1412.4,2.0,11.799999999999999,0.8428571428571429,1451.3999999999999,38.99999999999977,0,0,3,0,0,0,1,0,0.08225109,0,Low Risk
1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,19.25,48.35,1.0,9.625,6.416666666666667,38.5,-9.850000000000001,1,0,0,1,0,0,0,0,0.081977494,0,Low Risk
1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,19.85,35.9,1.0,9.925,6.616666666666667,39.7,3.8000000000000043,1,0,0,0,0,0,0,0,0.08125217,1,Low Risk
